"StationUID","StationID","AuthorityID","StationNameZh_tw","StationNameEn","PositionLat","PositionLon","GeoHash","StationAddressZh_tw","StationAddressEn","StopDescription","BikesCapacity","LocationCity","LocationCityCode","LocationTown","LocationTownCode","InfoDate"
"TPE500111113",500111113,"TPE","YouBike2.0_內湖機廠(港東街)","YouBike2.0_Taipei Metro Neihu Depot (Gangdong St.)",25.058,121.62189,"wsqqx9dm7","經貿一路77號(港東街)","No. 77, Jingmao 1st Rd. (Gangdong St.)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112001",500112001,"TPE","YouBike2.0_黎忠區民活動中心","YouBike2.0_Lizhong Community Center",25.02035,121.55769,"wsqqq4gd5","和平東路三段391巷16號","No. 16, Ln. 391, Sec. 3, Heping E. Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500112002",500112002,"TPE","YouBike2.0_基隆路二段159巷口","YouBike2.0_Ln. 159, Sec. 2, Keelung Rd. Intersection",25.02561,121.55409,"wsqqq5bbx","基隆路二段155號","No. 155, Sec. 2, Keelung Rd.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500112003",500112003,"TPE","YouBike2.0_嘉興街175巷口","YouBike2.0_Ln. 175, Jiaxing St Intersection.",25.02811,121.55671,"wsqqqh4zk","基隆路二段131-4號(前)","No. 131-4, Sec. 2, Keelung Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500112004",500112004,"TPE","YouBike2.0_和平東路三段631巷口","YouBike2.0_Ln. 631, Sec. 3, Heping E. Rd Intersection",25.0132,121.56335,"wsqqq1x8r","和平東路三段633號前","No. 633, Sec. 3, Heping E. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112005",500112005,"TPE","YouBike2.0_和平東路三段530巷口","YouBike2.0_Ln. 530, Sec. 3, Heping E. Rd Intersection",25.01545,121.56134,"wsqqq1ym8","和平東路三段530巷口東北側","Ln. 530, Sec. 3, Heping E. Rd Intersection (Northeast)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112006",500112006,"TPE","YouBike2.0_景勤二號公園","YouBike2.0_Jingqin No. 2 Park",25.02698,121.55841,"wsqqqhh0s","信安街50號(對面)","No. 50, Xin'an St. (Opposite)",NA,41,NA,NA,NA,NA,"2023-05-31"
"TPE500112007",500112007,"TPE","YouBike2.0_臺北醫學大學","YouBike2.0_Taipei Medical University",25.02668,121.56175,"wsqqq5ywf","台北醫學大學(吳興街220巷59弄)","Taipei Medical University (Aly. 59, Ln. 220, Wuxing St)",NA,55,NA,NA,NA,NA,"2023-05-31"
"TPE500112008",500112008,"TPE","YouBike2.0_三興公園","YouBike2.0_Sanxing Park",25.02868,121.55932,"wsqqqhkf9","吳興街118巷35弄28號前方(三興公園)","No. 28, Aly. 35, Ln. 118, Wuxing St. (Sanxing Park)",NA,31,NA,NA,NA,NA,"2023-05-31"
"TPE500112009",500112009,"TPE","YouBike2.0_松德站","YouBike2.0_Songde Sta.",25.03162,121.57396,"wsqqqkz7y","松德路300號南側","No. 300, Songde Rd. (South)",NA,48,NA,NA,NA,NA,"2023-05-31"
"TPE500112010",500112010,"TPE","YouBike2.0_捷運象山站(2號出口)","YouBike2.0_MRT Xiangshan Sta. (Exit 2)",25.03222,121.56974,"wsqqqkurk","信義路五段128號東側","No. 128, Sec. 5, Xinyi Rd. (East)",NA,31,NA,NA,NA,NA,"2023-05-31"
"TPE500112011",500112011,"TPE","YouBike2.0_象山公園","YouBike2.0_Xiangshan Park",25.02863,121.56981,"wsqqqkk6m","松仁路153巷15號東側","No. 15, Ln. 153, Songren Rd. (East)",NA,34,NA,NA,NA,NA,"2023-05-31"
"TPE500112012",500112012,"TPE","YouBike2.0_松仁路253巷3弄","YouBike2.0_Aly. 3, Ln. 253, Songren Rd",25.02678,121.56884,"wsqqq7gxx","松仁路215巷6號","No. 6, Ln. 215, Songren Rd.",NA,26,NA,NA,NA,NA,"2023-05-31"
"TPE500112013",500112013,"TPE","YouBike2.0_興雅國中","YouBike2.0_Xingya Junior High School",25.03616,121.56983,"wsqqqmsqn","松仁路101號東側","No. 101, Songren Rd. (East)",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500112014",500112014,"TPE","YouBike2.0_捷運象山站(1號出口)","YouBike2.0_MRT Xiangshan Sta. (Exit 1)",25.03295,121.56867,"wsqqqm5ee","信義路5段152號(1號出口)","No. 152, Sec. 5, Xinyi Rd. (Exit 1)",NA,24,NA,NA,NA,NA,"2023-05-31"
"TPE500112015",500112015,"TPE","YouBike2.0_松德路200巷","YouBike2.0_Ln. 200, Songde Rd",25.03471,121.57301,"wsqqqmqvb","松德路200巷53號北側","No. 53, Ln. 200, Songde Rd. (North)",NA,41,NA,NA,NA,NA,"2023-05-31"
"TPE500112016",500112016,"TPE","YouBike2.0_中全公園","YouBike2.0_Zhongquan Park",25.0382,121.57495,"wsqqqw04j","虎林街164巷54號北側","No. 54, Ln. 164, Hulin St. (North)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500112017",500112017,"TPE","YouBike2.0_台北市災害應變中心","YouBike2.0_Taipei Emergency Operation Center",25.02868,121.56672,"wsqqqk64t","莊敬路391巷11弄2號(東北側)","No. 2, Aly. 11, Ln. 391, Zhuangjing Rd. (Northeast)",NA,45,NA,NA,NA,NA,"2023-05-31"
"TPE500112018",500112018,"TPE","YouBike2.0_信義運動中心","YouBike2.0_Taipei Xinyi Sports Center",25.03189,121.56678,"wsqqqkfjr","松勤街100號(前)","No. 100, Songqin St.",NA,33,NA,NA,NA,NA,"2023-05-31"
"TPE500112019",500112019,"TPE","YouBike2.0_捷運台北101/世貿站(3號出口)","YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 3)",25.03275,121.56337,"wsqqqjpdr","信義路五段16號前","No. 16, Sec. 5, Xinyi Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112020",500112020,"TPE","YouBike2.0_景新公園","YouBike2.0_Jingxin Park",25.03003,121.56287,"wsqqqhx6k","莊敬路239巷12號(對面)","No. 12, Ln. 239, Zhuangjing Rd. (Opposite)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500112021",500112021,"TPE","YouBike2.0_光復信義路口東南側","YouBike2.0_Guangfu S. Rd & Sec. 4, Xinyi Rd Intersection (Southeast)",25.03281,121.55756,"wsqqqj5d8","光復南路485號前方","No. 485, Guangfu S. Rd.",NA,16,NA,NA,NA,NA,"2023-05-31"
"TPE500112022",500112022,"TPE","YouBike2.0_三張犁","YouBike2.0_Sanzhangli",25.03452,121.5576,"wsqqqj7s9","光復南路455號前方","No. 455, Guangfu S. Rd.",NA,40,NA,NA,NA,NA,"2023-05-31"
"TPE500112023",500112023,"TPE","YouBike2.0_仁愛路四段496巷口","YouBike2.0_Ln. 496, Sec. 4, Ren'ai Rd Intersection",25.03745,121.5602,"wsqqqjvmt","仁愛路四段與仁愛路四段496巷口西南側","Sec. 4, Ren'ai Rd & Ln. 496, Sec. 4, Ren'ai Rd Intersection.(Southwest)",NA,34,NA,NA,NA,NA,"2023-05-31"
"TPE500112024",500112024,"TPE","YouBike2.0_松山工農","YouBike2.0_Songshan High School of Agriculture and Industry",25.03961,121.57199,"wsqqqqq42","忠孝東路五段236巷15號(前)","No. 15, Ln. 236, Sec. 5, Zhongxiao E. Rd.",NA,34,NA,NA,NA,NA,"2023-05-31"
"TPE500112025",500112025,"TPE","YouBike2.0_松友公園","YouBike2.0_Songyou Park",25.03423,121.57636,"wsqqqt34y","信義路六段76巷2弄22號(對面)","No. 22, Aly. 2, Ln. 76, Sec. 6, Xinyi Rd. (Opposite)",NA,27,NA,NA,NA,NA,"2023-05-31"
"TPE500112026",500112026,"TPE","YouBike2.0_林口公園","YouBike2.0_Linkou Park",25.03894,121.57915,"wsqqqw5nr","林口街82號(對面)","No. 82, Linkou St. (Opposite)",NA,41,NA,NA,NA,NA,"2023-05-31"
"TPE500112027",500112027,"TPE","YouBike2.0_松山家商","YouBike2.0_Songshan High School of Commerce and Home Economics",25.0347,121.58018,"wsqqqt7vx","松山路655號(前)","No. 655, Songshan Rd.",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500112028",500112028,"TPE","YouBike2.0_永春陂濕地公園","YouBike2.0_Yong Chun Pi Wetland Park",25.03301,121.58096,"wsqqqthec","松山路721號(對面)","No. 721, Songshan Rd. (Opposite)",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500112029",500112029,"TPE","YouBike2.0_臺北市政府","YouBike2.0_Taipei City Hall",25.03801,121.56541,"wsqqqq10z","台北市政府東門(松智路)","Taipei City Hall East Gate. (Songzhi Rd)",NA,63,NA,NA,NA,NA,"2023-05-31"
"TPE500112030",500112030,"TPE","YouBike2.0_松智松壽路口","YouBike2.0_Songzhi Rd & Songshou Rd Intersection",25.03607,121.56535,"wsqqqm9jt","松智路/松壽路(西北側)","Songzhi Rd & Songshou Rd Intersection. (Northwest)",NA,39,NA,NA,NA,NA,"2023-05-31"
"TPE500112031",500112031,"TPE","YouBike2.0_市府松壽路口","YouBike2.0_Shifu Rd & Songshou Rd Intersection",25.03627,121.56383,"wsqqqm8nf","市府路/松壽路(東北側)","Shifu Rd & Songshou Rd Intersection. (Northeast)",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500112032",500112032,"TPE","YouBike2.0_市府松高路口","YouBike2.0_Shifu Rd & Songgao Rd Intersection",25.03899,121.56369,"wsqqqnpyx","市府路/松高路(東南側)","Shifu Rd & Songgao Rd Intersection. (Southeast)",NA,54,NA,NA,NA,NA,"2023-05-31"
"TPE500112033",500112033,"TPE","YouBike2.0_市民廣場","YouBike2.0_City Hall Square",25.03599,121.56218,"wsqqqjwvh","市府路/松壽路(西北側)","Shifu Rd & Songshou Rd Intersection. (Northwest)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500112035",500112035,"TPE","YouBike2.0_信義廣場(台北101)","YouBike2.0_Xinyi Plaza (Taipei 101)",25.03306,121.5662,"wsqqqm1u1","松智路/信義路(東北側)","Songzhi Rd & Xinyi Rd Intersection. (Northeast)",NA,96,NA,NA,NA,NA,"2023-05-31"
"TPE500112036",500112036,"TPE","YouBike2.0_捷運台北101/世貿站(5號出口)","YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 5)",25.03338,121.56333,"wsqqqjpwn","市府路/信義路(西北側)","Shifu Rd & Xinyi Rd Intersection. (Northwest)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112037",500112037,"TPE","YouBike2.0_春光公園","YouBike2.0_Chunguang Park",25.0427,121.58112,"wsqqqwusm","林口街230號(斜對面)","No. 230, Linkou St. (Opposite)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500112038",500112038,"TPE","YouBike2.0_松仁路121巷口","YouBike2.0_Ln. 121, Songren Rd Intersection",25.03476,121.56865,"wsqqqm7w4","松仁路123號北側","No. 123, Songren Rd. (North)",NA,31,NA,NA,NA,NA,"2023-05-31"
"TPE500112039",500112039,"TPE","YouBike2.0_福德國小","YouBike2.0_Fude Elementary School",25.03846,121.58618,"wsqqqy07e","福德街251巷2號對側","No. 2, Ln. 251, Fude St. (Opposite)",NA,35,NA,NA,NA,NA,"2023-05-31"
"TPE500112040",500112040,"TPE","YouBike2.0_福德公園","YouBike2.0_Fude Park",25.03841,121.58355,"wsqqqwn7q","大道路與大道路145巷口","No. 135, Dadao Rd. (Opposite)",NA,35,NA,NA,NA,NA,"2023-05-31"
"TPE500112042",500112042,"TPE","YouBike2.0_松高路(信義新天地A4館)","YouBike2.0_Songgao Rd. (Xinyi Place A4)",25.03918,121.56654,"wsqqqq4pc","松高路19號","No. 19, Songgao Rd.",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500112043",500112043,"TPE","YouBike2.0_興雅松仁路口","YouBike2.0_Xingya Rd. & Songren Rd. Intersection",25.0401,121.56822,"wsqqqq7m0","松仁路28號北側","No. 28, Songren Rd. (North)",NA,65,NA,NA,NA,NA,"2023-05-31"
"TPE500112044",500112044,"TPE","YouBike2.0_福祥公園","YouBike2.0_Fuxiang Park (Aly. 11, Ln. 127, Yongji Rd.)",25.04626,121.57045,"wsqqqrsch","松隆路99號西南側","No. 99, Songlong Rd. (Southwest)",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500112045",500112045,"TPE","YouBike2.0_吳興公車總站","YouBike2.0_Bus Wuxing Sta.",25.02388,121.56984,"wsqqq7kqw","松仁路277號南側","No. 277, Songren Rd. (South)",NA,56,NA,NA,NA,NA,"2023-05-31"
"TPE500112046",500112046,"TPE","YouBike2.0_泰和公園","YouBike2.0_Taihe Park",25.0193,121.57105,"wsqqq6t7f","吳興街600巷81號西側","No. 81, Ln. 600, Wuxing St. (West)",NA,34,NA,NA,NA,NA,"2023-05-31"
"TPE500112047",500112047,"TPE","YouBike2.0_興雅國小(基隆路一段37巷)","YouBike2.0_Xingya Elementary School (Ln. 37, Sec. 1, Jilong Rd.)",25.04773,121.56895,"wsqqqrgc9","基隆路一段83巷9號西側","No. 9, Ln. 83, Sec. 1, Jilong Rd. (West)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112048",500112048,"TPE","YouBike2.0_雅祥公園(松信路50巷口)","YouBike2.0_Yaxiang Park (Ln. 50, Songxin Rd.)",25.04732,121.57211,"wsqqqrwp5","松信路61號西側","No. 61, Songxin Rd. (West)",NA,12,NA,NA,NA,NA,"2023-05-31"
"TPE500112049",500112049,"TPE","YouBike2.0_松山車站","YouBike2.0_Songshan Sta.",25.0489,121.57841,"wsqqw848q","松山路11號南側","No. 11, Songshan Rd. (South)",NA,63,NA,NA,NA,NA,"2023-05-31"
"TPE500112050",500112050,"TPE","YouBike2.0_五常公園","YouBike2.0_Wuchang Park",25.04797,121.57432,"wsqqqrzen","松隆路161號對側","No. 161, Songlong Rd.",NA,19,NA,NA,NA,NA,"2023-05-31"
"TPE500112051",500112051,"TPE","YouBike2.0_永吉松信路口","YouBike2.0_Yongji Rd. & Songxin Rd. Intersection",25.04548,121.57207,"wsqqqrqh6","松信路/永吉路西南側人行道","Songxin Rd./Yongji Rd. (Southwest)",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500112052",500112052,"TPE","YouBike2.0_三興國小","YouBike2.0_Sanxing Elementary School",25.02969,121.55766,"wsqqqhe8d","基隆路二段99-1號(前)","No. 99-1, Sec. 2, Keelung Rd.",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500112053",500112053,"TPE","YouBike2.0_市民松信路口","YouBike2.0_Civic Blvd. & Songxin Rd. Intersection",25.04927,121.57205,"wsqqw2n4d","市民大道六段/松信路口(西側)","Sec. 6, Civic Blvd. & Songxin Rd. Intersection (West)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500112054",500112054,"TPE","YouBike2.0_松山高中","YouBike2.0_Songshan Senior High School",25.0433,121.5638,"wsqqqqbpc","忠孝東路四段599巷36號對側","No. 36, Ln. 599, Sec. 4, Zhongxiao E. Rd. (Opposite)",NA,38,NA,NA,NA,NA,"2023-05-31"
"TPE500112055",500112055,"TPE","YouBike2.0_基隆光復路口","YouBike2.0_Keelung Rd. & Guangfu Rd. Intersection",25.03005,121.55764,"wsqqqhedd","基隆路二段/光復南路(東北側)","Sec. 2, Keelung Rd. & Guangfu S. Rd. Intersection (Northeast)",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500112056",500112056,"TPE","YouBike2.0_基隆忠孝路口西南側","YouBike2.0_Keelung Rd. & Zhongxiao Rd. Intersection (Southwest)",25.04108,121.5629,"wsqqqnx6u","忠孝東路四段550號","No. 550, Sec. 4, Zhongxiao E. Rd.",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500112057",500112057,"TPE","YouBike2.0_泰和里民活動中心","YouBike2.0_Taihe Activity Center",25.0213,121.57027,"wsqqq6uz8","松仁路308巷60號","No. 60, Ln. 308, Songren Rd.",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500112058",500112058,"TPE","YouBike2.0_捷運後山埤站(2號出口)","YouBike2.0_MRT Houshanpi Sta. (Exit 2)",25.04395,121.58184,"wsqqqxj5w","忠孝東路五段800號","No. 800, Sec. 5, Zhongxiao E. Rd.",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500112059",500112059,"TPE","YouBike2.0_虎林永吉路口","YouBike2.0_Hulin St. & Yongji Rd. Intersection",25.04519,121.57712,"wsqqqx3fb","永吉路356號東側","No. 356, Yongji Rd. (East)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112060",500112060,"TPE","YouBike2.0_永吉公園","YouBike2.0_Yongji Park",25.04345,121.57539,"wsqqqx02x","永吉路326巷66號西側","No. 66, Ln. 326, Yongji Rd. (West)",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500112061",500112061,"TPE","YouBike2.0_永吉路321巷口","YouBike2.0_Ln. 321, Yongji Rd. Intersection",25.04561,121.57549,"wsqqqx2t6","永吉路323號西側","No. 323, Yongji Rd. (West)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112062",500112062,"TPE","YouBike2.0_松山永吉路口","YouBike2.0_Songshan Rd. & Yongji Rd. Intersection",25.04623,121.57772,"wsqqqxd0y","松山路166號","No. 166, Songshan Rd",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500112063",500112063,"TPE","YouBike2.0_松山路292巷口","YouBike2.0_Ln. 292, Songshan Rd. Intersection",25.0432,121.57789,"wsqqqwfr4","松山路279號","No. 279, Songshan Rd",NA,17,NA,NA,NA,NA,"2023-05-31"
"TPE500112064",500112064,"TPE","YouBike2.0_捷運象山站(3號出口)","YouBike2.0_MRT Xiangshan Sta.(Exit.3)",25.03295,121.5712,"wsqqqmj7w","信義路五段/信義路五段91巷口(西北側)","Sec. 5, Sinyi Rd. & Ln. 91, Sec. 5, Sinyi Rd. Intersection (Northwest)",NA,51,NA,NA,NA,NA,"2023-05-31"
"TPE500112065",500112065,"TPE","YouBike2.0_松德公園","YouBike2.0_Songde Park",25.03657,121.57349,"wsqqqmz0e","松德路168巷20號前","No. 20, Ln. 168, Songde Rd.",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500112066",500112066,"TPE","YouBike2.0_世貿三館","YouBike2.0_TWTC Exhibition Hall 3",25.03511,121.56369,"wsqqqjxbp","市府路/松壽路口東南側","Shihfu Rd. & Songshou Rd. Intersection (Southeast)",NA,30,NA,NA,NA,NA,"2023-05-31"
"TPE500112067",500112067,"TPE","YouBike2.0_松德虎林街口","YouBike2.0_Songde Rd. & Hulin St. Intersection",25.0383,121.5762,"wsqqqw14d","松德路79號前","No. 79, Songde Rd.",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500112068",500112068,"TPE","YouBike2.0_富台公園","YouBike2.0_Futai Park",25.04185,121.57204,"wsqqqqwp3","松信路209號旁","No. 209, Songsin Rd.",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500112069",500112069,"TPE","YouBike2.0_基隆路一段101巷口","YouBike2.0_Ln. 101, Sec. 1,Keelung Rd. Intersection",25.04516,121.56702,"wsqqqr66s","基隆路一段109-6號前","No. 109-6, Sec. 1, Keelung Rd.",NA,23,NA,NA,NA,NA,"2023-05-31"
"TPE500112070",500112070,"TPE","YouBike2.0_捷運永春站(2號出口)","YouBike2.0_MRT Yongchun Sta.(Exit.2)",25.0405,121.57538,"wsqqqw2rr","虎林街132巷44號西側","No. 44, Ln. 132, Hulin St. (West)",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500112071",500112071,"TPE","YouBike2.0_吳興街260巷","YouBike2.0_Ln. 260, Wuxing St. Intersection",25.02606,121.5631,"wsqqq5ze3","吳興街260巷/吳興街260巷21弄口(東南側)","Ln. 260, Wuxing St. & Aly. 21, Ln. 260, Wuxing St. Intersection (Southeast)",NA,32,NA,NA,NA,NA,"2023-05-31"
"TPE500112072",500112072,"TPE","YouBike2.0_松山家商(林口街)","YouBike2.0_Songshan Vocational High School (Linkou St.)",25.03593,121.57906,"wsqqqtehv","林口街/福德街口(東南側)","Linkou St., Xinyi Dist. & Fude St. Intersection (Southeast)",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500112073",500112073,"TPE","YouBike2.0_仁愛逸仙路口","YouBike2.0_Ren'ai Rd. & Yisian Rd. Intersection",25.03771,121.56124,"wsqqqjypn","仁愛路四段/逸仙路口(西北側)","Sec. 4, Ren'ai Rd. & Yisian Rd. Intersection (Northwest)",NA,28,NA,NA,NA,NA,"2023-05-31"
"TPE500112074",500112074,"TPE","YouBike2.0_安強公園","YouBike2.0_Anciang Park",25.03693,121.57535,"wsqqqtb6w","虎林街222巷55號","No. 55, Ln. 222, Hulin St.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500112075",500112075,"TPE","YouBike2.0_信義基隆路口","YouBike2.0_Xinyi & Keelung Intersection",25.03321,121.55873,"wsqqqjhm5","信義路四段393號前","No. 393, Sec. 4, Sinyi Rd.",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500112076",500112076,"TPE","YouBike2.0_捷運台北101/世貿站(2號出口)","YouBike2.0_MRT Taipei 101 / World Trade Center Sta.(Exit.2)",25.0327,121.56157,"wsqqqjn6j","捷運台北101/世貿站(2號出口)(西側)","MRT Taipei 101 & World Trade Center Sta. (Exit.2) (West)",NA,49,NA,NA,NA,NA,"2023-05-31"
"TPE500112078",500112078,"TPE","YouBike2.0_吳興街284巷36弄口","YouBike2.0_Aly. 36, Ln. 284, Wuxing St.",25.02236,121.56268,"wsqqq5pjz","吳興街284巷36弄24號西側","No. 24, Aly. 36, Ln. 284, Wuxing St. (West)",NA,25,NA,NA,NA,NA,"2023-05-31"
"TPE500112079",500112079,"TPE","YouBike2.0_協和祐德高級中學","YouBike2.0_Xiehe Youde High School",25.0426,121.58381,"wsqqqwyes","中坡南路51號對側","No. 51, Zhongpo S. Rd. (Opposite)",NA,20,NA,NA,NA,NA,"2023-05-31"
"TPE500112080",500112080,"TPE","YouBike2.0_福德國小公車站","YouBike2.0_Fude Elementary School  Bus Station",25.03929,121.58755,"wsqqqy327","福德街308號對側","No. 308, Fude St. (Opposite)",NA,10,NA,NA,NA,NA,"2023-05-31"
"TPE500112081",500112081,"TPE","YouBike2.0_松仁路95巷口","YouBike2.0_Ln. 95, Songren Rd.",25.03656,121.56866,"wsqqqmg8e","松仁路/松仁路95巷(東南側)","Songren Rd. & Ln. 95, Songren Rd. Intersection (Southeast)",NA,60,NA,NA,NA,NA,"2023-05-31"
"TPE500112082",500112082,"TPE","YouBike2.0_臺北南山廣場_1","YouBike2.0_Nan Shan Plaza_1",25.03404,121.56598,"wsqqqm39u","松智路/松廉路(東北側)","Songzhi Rd. & Songlian Rd. Intersection (Northeast)",NA,55,NA,NA,NA,NA,"2023-05-31"
"TPE500112083",500112083,"TPE","YouBike2.0_景聯廣場","YouBike2.0_Jinglian Plaza",25.03214,121.55974,"wsqqqhvng","松勤街8號對側","No. 8, Songqin St. (Opposite)",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500112084",500112084,"TPE","YouBike2.0_景平公園","YouBike2.0_Jingping Park",25.02976,121.5642,"wsqqqk82g","松平路50巷15號對側","No. 15, Ln. 50, Songping Rd. (Opposite)",NA,13,NA,NA,NA,NA,"2023-05-31"
"TPE500112085",500112085,"TPE","YouBike2.0_捷運市政府站(3號出口)","YouBike2.0_MRT Taipei City Hall Sta. (Exit 3)",25.04084,121.56789,"wsqqqqe13","忠孝東路/松仁路(東南側)","Zhongxiao E. Rd. & Songren Rd. Intersection (Southeast)",NA,92,NA,NA,NA,NA,"2023-05-31"
"TPE500112086",500112086,"TPE","YouBike2.0_五分埔公園","YouBike2.0_Wufenpu Park",25.04719,121.58058,"wsqqqxsq2","中坡北路57號旁","No. 57, Zhongpo N. Rd.",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500112087",500112087,"TPE","YouBike2.0_松仁路305號","YouBike2.0_No. 305, Songren Rd.",25.02306,121.57036,"wsqqq7kcf","松仁路/吳興街583巷3弄","Songren Rd. & Aly. 3, Ln. 583, Wuxing St. Intersection",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500112088",500112088,"TPE","YouBike2.0_吳興街394巷口","YouBike2.0_Ln.394, Wuxing St.",25.02474,121.56741,"wsqqq7det","吳興街394巷/吳興街","Ln. 394, Wuxing St. & Wuxing St. Intersection",NA,12,NA,NA,NA,NA,"2023-05-31"
"TPE500112089",500112089,"TPE","YouBike2.0_忠孝東路五段215巷口","YouBike2.0_Ln. 215, Sec. 5, Zhongxiao E. Rd.",25.0409,121.5705,"wsqqqqscv","忠孝東路五段/忠孝東路五段215巷","Sec. 5, Zhongxiao E. Rd. & Ln. 215, Sec. 5, Zhongxiao E. Rd. Intersection",NA,24,NA,NA,NA,NA,"2023-05-31"
"TPE500112090",500112090,"TPE","YouBike2.0_松勤莊敬路口","YouBike2.0_Songqin St. & Zhuangjing Rd. Intersection",25.03203,121.5615,"wsqqqhyqh","松勤街/莊敬路","Songqin St. & Zhuangjing Rd. Intersection",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112091",500112091,"TPE","YouBike2.0_松仁松平路口","YouBike2.0_Songren Rd & Songping Rd. Intersection",25.03047,121.56838,"wsqqqkemh","松仁路/松平路","Songren Rd & Songping Rd. Intersection",NA,10,NA,NA,NA,NA,"2023-05-31"
"TPE500112092",500112092,"TPE","YouBike2.0_信義松德路口","YouBike2.0_Xinyi Rd. & Songde Rd. Intersection",25.03322,121.57433,"wsqqqmptp","信義路五段180號前","No. 180, Sec. 5, Xinyi Rd.",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500112093",500112093,"TPE","YouBike2.0_捷運市政府站(4號出口)","YouBike2.0_MRT Taipei City Hall Sta. (Exit 4)",25.04146,121.56731,"wsqqqqdt5","忠孝東路五段71巷/忠孝東路五段31巷18弄","Ln. 71, Sec. 5, Zhongxiao E. Rd. & Aly. 18, Ln. 31, Sec. 5, Zhongxiao E. Rd. Intersection",NA,14,NA,NA,NA,NA,"2023-05-31"
"TPE500112094",500112094,"TPE","YouBike2.0_吳興街284巷(廣安宮)","YouBike2.0_Ln. 284, Wuxing St. (Guangan Shrine)",25.02326,121.56329,"wsqqq5rej","吳興街284巷23號對側","No. 23, Ln. 284, Wuxing St. (Opposite)",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500112095",500112095,"TPE","YouBike2.0_景勤二號公園(西南側)","YouBike2.0_Jingqin No.2 Park (Southwest)",25.02605,121.5577,"wsqqq5ge7","信安街67巷/信安街口東南側","Ln. 67, Xin'an St. & Xin'an St. Intersection (Southeast)",NA,22,NA,NA,NA,NA,"2023-05-31"
"TPE500112096",500112096,"TPE","YouBike2.0_克勤新村","YouBike2.0_Keqin New Village",25.02589,121.56073,"wsqqq5vf6","信安街67巷75號對側","No. 75, Ln. 67, Xin'an St. (Opposite)",NA,18,NA,NA,NA,NA,"2023-05-31"
"TPE500112097",500112097,"TPE","YouBike2.0_和平東路三段291號","YouBike2.0_No. 291, Sec. 3, Heping E. Rd.",25.02186,121.55532,"wsqqq51fu","和平東路三段291號前","No. 291, Sec. 3, Heping E. Rd.",NA,15,NA,NA,NA,NA,"2023-05-31"
"TPE500113001",500113001,"TPE","YouBike2.0_德昌寶興街口(西北角)","YouBike2.0_Dechang St & Baoxing St Intersection (Northwest)",25.02361,121.49529,"wsqqkeqjj","寶興街186號(前)","No. 186, Baoxing St.",NA,15,NA,NA,NA,NA,"2023-05-31"
